Track Name,Popularity,Danceability,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,intensity,Cluster,PCA1,PCA2,Cluster Label
Hotel California - 2013 Remaster,59,0.579,0.027,0.00574,0.000494,0.0575,0.609,147.125,-4.817872,1,0.23856711483986637,-0.12343034837174399,"Popular, Moderate Dance, Positive Vibes"
Sing It Back,0,0.48,0.0767,0.0128,0.00136,0.139,0.588,160.641,-8.016652,0,-0.367443011879871,-0.17082852393513154,"Mid-tempo, Less Popular, Melancholic"
Fussy,23,0.38,0.0455,0.0111,0.0,0.311,0.587,179.913,-3.3964800000000004,0,-0.14367757401231285,-0.09208128144732952,"Mid-tempo, Less Popular, Melancholic"
In the Summertime,0,0.739,0.0446,0.372,0.0,0.158,0.961,80.911,-5.969784,2,-0.37348897885957105,-0.21523381945364922,"Upbeat, Less Popular, Positive"
This Feeling (feat. Kelsea Ballerini),0,0.539,0.0432,0.0651,0.0,0.0662,0.474,105.159,-3.452904,0,-0.37206916183287436,-0.03296633818436584,"Mid-tempo, Less Popular, Melancholic"
Shadows,0,0.678,0.0532,0.00382,0.804,0.0828,0.724,126.986,-3.2691570000000003,2,-0.3633995609535349,-0.3020591020970856,"Upbeat, Less Popular, Positive"
Big Yellow Taxi,0,0.674,0.0462,0.00199,0.0,0.206,0.817,88.039,-3.753243,2,-0.3463733837991707,-0.342712188943363,"Upbeat, Less Popular, Positive"
Ghosts,47,0.607,0.0384,0.154,2.76e-06,0.242,0.545,139.976,-6.222,1,0.09741992617600659,-0.013387380878537136,"Popular, Moderate Dance, Positive Vibes"
Please,5,0.668,0.035,0.829,7.3e-06,0.0983,0.853,121.748,-5.123062999999999,3,-0.3768544481646968,0.1933504817533265,"Acoustic, Neutral, Relaxed"
Royals,1,0.674,0.122,0.121,0.0,0.132,0.337,84.878,-4.067711999999999,0,-0.3655095143105239,0.05219686200555923,"Mid-tempo, Less Popular, Melancholic"
Surfer Girl - Remastered 2001,54,0.522,0.0253,0.651,0.0,0.142,0.653,105.826,-3.0946800000000003,3,0.1197866128901035,0.31780480586350146,"Acoustic, Neutral, Relaxed"
Take It Easy - 2013 Remaster,83,0.575,0.0318,0.343,4.95e-06,0.129,0.74,139.191,-6.9613000000000005,1,0.4508778339424767,0.03562928086349709,"Popular, Moderate Dance, Positive Vibes"
Burning Up,46,0.869,0.11,0.0276,0.00102,0.262,0.988,138.329,-3.369708,2,0.13462939720230338,-0.4548469237217751,"Upbeat, Less Popular, Positive"
The Middle,85,0.643,0.0526,0.0371,0.0,0.058,0.903,162.152,-4.608372,1,0.5147074470477175,-0.2879543131029239,"Popular, Moderate Dance, Positive Vibes"
Wrecking Ball,83,0.53,0.0342,0.407,0.0,0.107,0.349,119.964,-2.642564,1,0.42684496575843556,0.3822196222409458,"Popular, Moderate Dance, Positive Vibes"
Lost In France,40,0.443,0.0275,0.137,0.0,0.137,0.587,116.452,-3.9957,1,0.022803361446112225,0.008857802569184448,"Popular, Moderate Dance, Positive Vibes"
Love Grows (Where My Rosemary Goes),78,0.568,0.0299,0.403,0.0,0.0855,0.753,108.625,-3.801112,1,0.3957439938431371,0.09202352772708877,"Popular, Moderate Dance, Positive Vibes"
"Why Me? - 12"" Mix",42,0.545,0.0434,7.06e-05,0.141,0.724,0.45,139.893,-6.349865,1,0.04258605697738199,-0.057235124640797164,"Popular, Moderate Dance, Positive Vibes"
BIG LOVE,0,0.759,0.0457,0.0488,0.0134,0.25,0.134,92.02,-4.695145,0,-0.3755320175830458,0.10679140211472474,"Mid-tempo, Less Popular, Melancholic"
Despacito - Remix,1,0.694,0.12,0.229,0.0,0.0924,0.813,88.931,-3.52732,2,-0.35490757462374245,-0.19004917563242046,"Upbeat, Less Popular, Positive"
Lily Was Here (feat. Candy Dulfer),56,0.743,0.0277,0.398,0.0485,0.0802,0.967,108.027,-6.033671999999999,1,0.19141100998232063,-0.1434724182191497,"Popular, Moderate Dance, Positive Vibes"
All Night Long (All Night) - Single Version,64,0.739,0.0472,0.122,0.00206,0.0482,0.78,108.81,-6.925823999999999,1,0.29414527865461526,-0.2039343893574988,"Popular, Moderate Dance, Positive Vibes"
Mother and Child Reunion,64,0.712,0.0334,0.112,0.0,0.0648,0.764,119.931,-4.868928,1,0.29264835746017837,-0.18104886375998702,"Popular, Moderate Dance, Positive Vibes"
Put Your Records On,77,0.399,0.0538,0.0563,0.00089,0.11,0.151,91.066,-5.291998,1,0.38588292168708693,0.29214283189079243,"Popular, Moderate Dance, Positive Vibes"
Acapella,61,0.667,0.151,0.126,0.0,0.101,0.427,169.865,-3.053527,1,0.24531298497831278,0.054458059108143664,"Popular, Moderate Dance, Positive Vibes"
Wildest Dreams,0,0.553,0.0741,0.0709,0.0056,0.106,0.467,140.06,-4.924888,0,-0.3729776490198781,-0.047766357320725816,"Mid-tempo, Less Popular, Melancholic"
Ride Wit Me,0,0.854,0.0479,0.0668,0.0,0.247,0.753,101.865,-4.584499999999999,2,-0.34604543136557897,-0.3176848816319661,"Upbeat, Less Popular, Positive"
Lyin' Eyes - 2013 Remaster,70,0.669,0.0248,0.203,0.0271,0.164,0.867,132.68,-6.5644420000000006,1,0.3429538793130029,-0.1829697517109397,"Popular, Moderate Dance, Positive Vibes"
Bounce - Original Version,0,0.77,0.158,0.124,0.0,0.07,0.925,94.979,-4.3923,2,-0.34449868946599715,-0.3673490480515093,"Upbeat, Less Popular, Positive"
I Wanna Be a Cowboy,33,0.754,0.0397,0.0121,0.56,0.0651,0.758,142.558,-7.841609999999999,2,-0.020155580045227606,-0.3294203568711153,"Upbeat, Less Popular, Positive"
Wild One,0,0.613,0.0447,0.741,7.84e-05,0.0485,0.913,147.902,-3.452108,3,-0.4180814295511933,0.10960550084489293,"Acoustic, Neutral, Relaxed"
One Way Ticket,48,0.506,0.0973,0.0122,6.87e-06,0.086,0.491,132.436,-4.263883,1,0.11806141785284696,-0.03024983670969489,"Popular, Moderate Dance, Positive Vibes"
Break on Through (To the Other Side),77,0.421,0.0472,0.2,0.0,0.17,0.789,89.839,-7.197584,1,0.39731075171197416,-0.04930037648850771,"Popular, Moderate Dance, Positive Vibes"
Little Red Rooster,41,0.597,0.0427,0.588,0.0,0.526,0.823,92.422,-4.9401600000000006,3,-0.0016256664098410756,0.10859951181588709,"Acoustic, Neutral, Relaxed"
Wild Heart,56,0.617,0.0311,0.000451,0.0,0.0716,0.807,119.016,-4.3687320000000005,1,0.21910146636475947,-0.26375999022735735,"Popular, Moderate Dance, Positive Vibes"
Wish You Were Sober,45,0.596,0.0883,0.0175,0.0,0.236,0.652,182.038,-3.663738,1,0.09571537160032229,-0.17132430708918361,"Popular, Moderate Dance, Positive Vibes"
"Baby, I Love Your Way",73,0.651,0.0699,0.0528,0.0,0.207,0.776,147.518,-5.429943,1,0.3841430496938928,-0.21554411403788548,"Popular, Moderate Dance, Positive Vibes"
The Way You Look Tonight - Remastered,28,0.251,0.0313,0.931,0.0,0.0867,0.14,102.407,-2.920584,3,-0.20746610724433162,0.8992023545771959,"Acoustic, Neutral, Relaxed"
Starships,82,0.747,0.075,0.135,0.0,0.251,0.751,125.008,-1.7592119999999998,1,0.47130357404404166,-0.13342349034499584,"Popular, Moderate Dance, Positive Vibes"
Stuck On You,34,0.772,0.0303,0.0286,0.00169,0.0542,0.448,124.483,-6.7882880000000005,0,-0.012206242612406937,-0.09434085037493506,"Mid-tempo, Less Popular, Melancholic"
Love Me Harder,0,0.343,0.0444,0.704,0.0,0.109,0.844,199.8,-5.192018999999999,3,-0.43466705098161157,0.18516114234032258,"Acoustic, Neutral, Relaxed"
Make Me Smile (Come up and See Me) - 2014 Remaster,2,0.571,0.0337,0.00706,0.000177,0.0877,0.773,141.463,-6.770585999999999,2,-0.33299468973635404,-0.30554577127318167,"Upbeat, Less Popular, Positive"
Just A Little Bit,22,0.534,0.0386,0.00121,0.0,0.0772,0.265,131.967,-3.6645,0,-0.15224991205659055,0.08071232726189081,"Mid-tempo, Less Popular, Melancholic"
Home,21,0.638,0.0508,0.00361,3.21e-05,0.075,0.262,112.077,-4.377866,0,-0.15643122589019554,0.05191134824102561,"Mid-tempo, Less Popular, Melancholic"
There Must Be an Angel (Playing with My Heart),56,0.584,0.0358,0.267,0.0,0.112,0.608,112.139,-4.26412,1,0.18128596080389536,0.06034400415353569,"Popular, Moderate Dance, Positive Vibes"
Kokomo,0,0.684,0.0329,0.0107,0.0,0.292,0.922,115.571,-6.592036,2,-0.34479566522703253,-0.43378968188687744,"Upbeat, Less Popular, Positive"
Pride and Joy,4,0.434,0.0517,0.0978,0.0,0.208,0.757,131.884,-5.623785,2,-0.33253511440517025,-0.18477429814393626,"Upbeat, Less Popular, Positive"
Keep on Loving You,76,0.306,0.034,0.0519,0.0,0.117,0.41,174.732,-4.305286,1,0.3806819694887803,0.13408427840652865,"Popular, Moderate Dance, Positive Vibes"
Sax,56,0.728,0.126,0.0144,0.0,0.469,0.826,117.976,-4.613424,1,0.2183668330500529,-0.3132488042393919,"Popular, Moderate Dance, Positive Vibes"
Bang Bang,54,0.764,0.0636,0.159,0.000263,0.0475,0.777,122.992,-2.320578,1,0.19133028735536017,-0.16961760375402907,"Popular, Moderate Dance, Positive Vibes"
Music Won't Break Your Heart,28,0.746,0.0419,0.0381,0.0,0.22,0.606,124.996,-3.88015,2,-0.07164398225898733,-0.17655611020276613,"Upbeat, Less Popular, Positive"
Pleasure And Pain,42,0.652,0.03,0.16,0.0,0.23,0.774,135.689,-6.553895999999999,1,0.05834140939300858,-0.17956814623327327,"Popular, Moderate Dance, Positive Vibes"
See You at the Show,42,0.519,0.0513,9.72e-05,3.69e-05,0.0692,0.463,144.054,-4.806945,1,0.05769629301994483,-0.03378904613768602,"Popular, Moderate Dance, Positive Vibes"
I Wanna Be Around,32,0.258,0.0455,0.518,2.26e-06,0.107,0.491,186.778,-2.659809,3,-0.11090625890843125,0.3708039219670837,"Acoustic, Neutral, Relaxed"
Roses,77,0.713,0.0561,0.0435,0.00377,0.309,0.343,100.001,-5.65811,1,0.4093216281038107,0.057206642639463845,"Popular, Moderate Dance, Positive Vibes"
I Wanna Love You Forever,58,0.59,0.0244,0.156,0.0,0.136,0.0743,104.042,-2.695302,1,0.19080207074742372,0.3486804149771589,"Popular, Moderate Dance, Positive Vibes"
Love The Fall,0,0.496,0.0965,0.0789,0.0,0.106,0.467,152.099,-2.494899,0,-0.37642733830170627,-0.013749356558971026,"Mid-tempo, Less Popular, Melancholic"
Roxanne - Remastered 2003,0,0.608,0.354,0.026,2.39e-06,0.043,0.745,134.03,-6.602846,2,-0.34857998367972587,-0.30098885414020343,"Upbeat, Less Popular, Positive"
When You Walk In the Room - Mono Version,46,0.486,0.0458,0.227,0.0,0.123,0.901,134.328,-4.081691999999999,1,0.09026683848286021,-0.14726481918229456,"Popular, Moderate Dance, Positive Vibes"
Paralyzer,0,0.644,0.0447,0.149,0.0,0.227,0.882,106.013,-3.266781,2,-0.36083109975391586,-0.2772833111564474,"Upbeat, Less Popular, Positive"
Ferrari,86,0.847,0.0493,0.0127,6e-05,0.0526,0.692,125.004,-5.435129999999999,1,0.530696254222714,-0.2209974311572644,"Popular, Moderate Dance, Positive Vibes"
Route 66,55,0.671,0.065,0.296,0.00022,0.0889,0.956,85.27,-7.297124999999999,1,0.1882335465211321,-0.19061495537412082,"Popular, Moderate Dance, Positive Vibes"
Over the Rainbow,76,0.671,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,-2.076057,3,0.3266866763287869,0.48590992442461756,"Acoustic, Neutral, Relaxed"
"Baby Did a Bad, Bad Thing",0,0.58,0.0861,0.352,0.000423,0.11,0.504,152.852,-4.214889,0,-0.39815815127979304,0.11345652123265296,"Mid-tempo, Less Popular, Melancholic"
Da Ya Think I'm Sexy?,75,0.715,0.029,0.0143,0.000192,0.111,0.852,111.504,-5.556785,1,0.4166587559386097,-0.29750467822170984,"Popular, Moderate Dance, Positive Vibes"
River (feat. Ed Sheeran),76,0.748,0.516,0.142,0.0,0.0713,0.659,90.09,-4.431084,1,0.41590458751834336,-0.10527479375741416,"Popular, Moderate Dance, Positive Vibes"
Mood (feat. iann dior),7,0.7,0.0369,0.221,0.0,0.272,0.756,90.989,-2.568876,2,-0.3000159220580516,-0.14614428423795583,"Upbeat, Less Popular, Positive"
The Car Song,0,0.516,0.0475,0.161,0.0,0.323,0.736,150.133,-3.695032,2,-0.3777032406695625,-0.14960161086982038,"Upbeat, Less Popular, Positive"
bury a friend,0,0.905,0.332,0.74,0.162,0.106,0.196,120.046,-5.642445,3,-0.4307101724827924,0.4681873369576258,"Acoustic, Neutral, Relaxed"
Rubber Bullets,0,0.548,0.124,0.0437,1.3e-05,0.0921,0.466,148.799,-3.909666,0,-0.3693619186083361,-0.06187809781892195,"Mid-tempo, Less Popular, Melancholic"
"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",8,0.558,0.0459,0.321,0.000952,0.94,0.636,93.654,-6.092024,2,-0.32695109322574306,0.007143072517691917,"Upbeat, Less Popular, Positive"
Dead Skunk,46,0.633,0.0312,0.617,2.79e-06,0.113,0.967,146.868,-7.54167,3,0.06148453062003828,0.00932043606642552,"Acoustic, Neutral, Relaxed"
Sunlight,0,0.613,0.272,0.00547,0.0,0.0634,0.474,124.985,-3.497825,0,-0.35847011039294374,-0.11201708656585707,"Mid-tempo, Less Popular, Melancholic"
L.O.V.E.,0,0.575,0.0553,0.00363,0.000321,0.65,0.952,191.971,-2.918358,2,-0.355966963551648,-0.42732397142059225,"Upbeat, Less Popular, Positive"
Damn I Wish I Was Your Lover,57,0.546,0.0506,0.22,1.51e-05,0.363,0.539,95.032,-7.371859000000001,1,0.1860045318703567,0.06386614755577907,"Popular, Moderate Dance, Positive Vibes"
Hurricane,29,0.568,0.043,0.0382,0.0,0.402,0.462,144.956,-4.133492,0,-0.08160538322955385,-0.038046868851566384,"Mid-tempo, Less Popular, Melancholic"
Resolution,58,0.516,0.0378,0.0523,0.000949,0.11,0.175,126.819,-4.719874,1,0.20142771418000405,0.21493987720625415,"Popular, Moderate Dance, Positive Vibes"
Shape of You,90,0.825,0.0802,0.581,0.0,0.0931,0.931,95.977,-2.075316,1,0.5223691629249917,0.046155612096881626,"Popular, Moderate Dance, Positive Vibes"
Don't Wait Up,66,0.916,0.0546,0.344,0.000722,0.0566,0.349,118.981,-2.788152,1,0.2849623661082268,0.20660883772143768,"Popular, Moderate Dance, Positive Vibes"
Missing You,74,0.552,0.0364,0.052,0.0,0.046,0.593,208.571,-5.374272,1,0.3834342846820046,-0.07300329848867232,"Popular, Moderate Dance, Positive Vibes"
Ain't No Mountain High Enough,0,0.663,0.032,0.43,0.0,0.184,0.8,129.991,-6.521999999999999,2,-0.391474961987511,-0.06097702472542932,"Upbeat, Less Popular, Positive"
The Happening,36,0.344,0.0333,0.197,0.0,0.628,0.832,172.124,-5.141245,2,-0.02964653358490338,-0.11623547776500243,"Upbeat, Less Popular, Positive"
Kyrie,60,0.496,0.035,0.0824,0.0,0.13,0.672,89.913,-7.781934,1,0.23726408949132993,-0.0961055957272352,"Popular, Moderate Dance, Positive Vibes"
Gangnam Style (ê°ë¨ì¤íì¼),0,0.727,0.288,0.00432,0.0,0.0911,0.757,132.077,-2.693936,2,-0.3403141212193719,-0.33025080978633375,"Upbeat, Less Popular, Positive"
Your Mama Won't Like Me - 2017 Remaster,0,0.768,0.0382,0.061,1.9e-05,0.154,0.866,107.803,-6.163698,2,-0.3443639496856321,-0.3801495483768312,"Upbeat, Less Popular, Positive"
Sweet Melody,58,0.448,0.057,0.0739,0.0,0.113,0.419,119.965,-3.501176,1,0.20573658068818834,0.09682184515268816,"Popular, Moderate Dance, Positive Vibes"
This Ole House,41,0.502,0.112,0.053,0.0,0.34,0.962,192.811,-2.84289,2,0.05720187666104143,-0.32890804162687654,"Upbeat, Less Popular, Positive"
Anything,0,0.578,0.038,0.00159,0.000198,0.121,0.799,142.866,-6.46303,2,-0.3517761254904213,-0.3299440351658421,"Upbeat, Less Popular, Positive"
Take You Dancing,79,0.789,0.041,0.0332,0.0,0.0876,0.753,112.985,-3.020328,1,0.45645757035548495,-0.2205353608232578,"Popular, Moderate Dance, Positive Vibes"
Colour My World,31,0.437,0.0339,0.817,0.0,0.25,0.809,167.109,-5.382748,3,-0.13108385923669574,0.29693224022375725,"Acoustic, Neutral, Relaxed"
What You Get Is What You See,60,0.623,0.0349,0.0153,0.0229,0.244,0.93,156.292,-6.438884,1,0.25917906687188275,-0.3570056420267744,"Popular, Moderate Dance, Positive Vibes"
Space Oddity - 2009 Remastered Version,0,0.337,0.0318,0.0788,3.84e-05,0.202,0.497,136.264,-5.508215,0,-0.3876299724805954,-0.0017057559926339505,"Mid-tempo, Less Popular, Melancholic"
And I'm Telling You I'm Not Going,15,0.364,0.0425,0.554,0.0,0.131,0.222,123.978,-2.3299730000000003,3,-0.29163248181345214,0.5374807288042861,"Acoustic, Neutral, Relaxed"
From The Sea,56,0.587,0.0308,0.1,3.24e-05,0.0808,0.486,129.88,-5.150658,1,0.19370542689541614,0.01718262383107305,"Popular, Moderate Dance, Positive Vibes"
Wicked Game,60,0.665,0.0294,0.686,0.0128,0.0679,0.345,112.331,-5.281111999999999,3,0.17361684867162352,0.49556625547102173,"Acoustic, Neutral, Relaxed"
Listen to the Man,0,0.599,0.0323,0.505,0.0,0.0898,0.518,121.163,-3.239228,3,-0.4120385562014099,0.21951394789771841,"Acoustic, Neutral, Relaxed"
Welcome to the Black Parade,81,0.217,0.0752,0.000289,0.00011,0.222,0.236,96.95,-3.713215,1,0.42318637532835657,0.26088662739335516,"Popular, Moderate Dance, Positive Vibes"
Don't Let Go (Love),45,0.618,0.0477,0.409,6.32e-06,0.3,0.561,78.311,-4.036496,3,0.05224080485565685,0.17023108691520808,"Acoustic, Neutral, Relaxed"
It Must Be Him,25,0.55,0.0551,0.572,0.0,0.719,0.499,108.731,-4.105180000000001,3,-0.18167677036271979,0.304179926245606,"Acoustic, Neutral, Relaxed"
Memphis T-Shirt,33,0.498,0.0423,0.0333,0.0,0.0831,0.776,199.968,-2.59903,2,-0.025550376739025216,-0.21889643900822991,"Upbeat, Less Popular, Positive"
